   -0.0065735925    -0.0073170362    -0.0111527852
   -0.0041665764    -0.0072579245     0.0084445892
   -0.0105271706     0.0110151619    -0.0020749448
   -0.0107324876     0.0090068005     0.0065305939
    0.0007067573    -0.0135470084    -0.0087466211
   -0.0001562015     0.0041703853    -0.0144832593
   -0.0097833011     0.0107279719    -0.0014009168
   -0.0089813665     0.0107661980     0.0052438532
    0.0026901549    -0.0147438324     0.0049525526
   -0.0100346835     0.0061633724    -0.0088022998
   -0.0001244318     0.0129593625    -0.0053678046
   -0.0012023851    -0.0090896647     0.0090550883
    0.0087779808    -0.0028334540     0.0117382120
    0.0146533639    -0.0035930845    -0.0040630391
   -0.0013294372    -0.0018274882    -0.0135976384
    0.0034673911    -0.0010017635     0.0139238534
    0.0103144878     0.0098816532    -0.0047128368
   -0.0067765319    -0.0127004218     0.0069705721
    0.0108269716    -0.0053048519     0.0101763478
    0.0017808377     0.0066317799    -0.0131265408
   -0.0022556200    -0.0093245220     0.0080895324
    0.0064072867    -0.0146952063     0.0040625267
   -0.0077761961     0.0091787808    -0.0094682288
   -0.0020414493    -0.0098499316     0.0087690443
   -0.0011747710     0.0020548267     0.0132739272
    0.0150223239     0.0014924933    -0.0010146968
   -0.0063391393     0.0107514588     0.0078026620
   -0.0055013540     0.0055139862     0.0105462834
   -0.0101185552    -0.0050707821    -0.0090444230
   -0.0091069898    -0.0138345056     0.0026146720
   -0.0089103177    -0.0110949149    -0.0052450903
    0.0023173691     0.0007415153    -0.0144589214
    0.0038098451     0.0017309227    -0.0138299096
    0.0066175702     0.0142650977     0.0029526263
    0.0151658509    -0.0039431825     0.0028103296
    0.0013690157     0.0013505301     0.0147391240
    0.0148410514    -0.0046934570     0.0038233822
    0.0152006795    -0.0055373718     0.0006008905
   -0.0084139951    -0.0111414900     0.0023402341
    0.0094849459     0.0083319957     0.0080680801
    0.0058093165    -0.0088122010     0.0119606060
   -0.0097695466     0.0108908029     0.0006489177
   -0.0061350155    -0.0058370094     0.0076091165
   -0.0087123725     0.0012633137     0.0060935120
   -0.0078409193    -0.0150781327     0.0006368594
   -0.0089774950     0.0073947419     0.0070525186
    0.0001820169     0.0119999982     0.0086797103
    0.0111746591    -0.0125867173    -0.0024664891
    0.0092414109     0.0097875105    -0.0070986065
    0.0118514453    -0.0100263187    -0.0062578728
    0.0090542953     0.0033854623    -0.0113064179
    0.0094661762     0.0102429724    -0.0059344026
   -0.0018032018     0.0085001880    -0.0123174433
   -0.0085208774    -0.0023612091    -0.0110682806
   -0.0009333149     0.0123073190     0.0074383273
   -0.0100006330     0.0057920413    -0.0000183083
   -0.0054916441     0.0026206743     0.0102825003
    0.0116567074     0.0083654213    -0.0040362175
    0.0021420755     0.0146315458     0.0003624450
    0.0089064307     0.0107021102     0.0056354432
   -0.0013912891     0.0039604147    -0.0146101699
   -0.0092563609    -0.0132651925     0.0036556388
    0.0084589247     0.0106473827    -0.0069016101
   -0.0028821911    -0.0011169920     0.0104777651
    0.0046954301     0.0092237841    -0.0093831729
   -0.0113481651     0.0042785534    -0.0077479563
   -0.0088565555     0.0021052677     0.0057315237
   -0.0105372777    -0.0049210367     0.0001638023
   -0.0121567443    -0.0002820170     0.0005851841
   -0.0079518499    -0.0058625642    -0.0108348266
   -0.0098461776    -0.0131890928    -0.0056366619
   -0.0079563726    -0.0064085447     0.0043074092
    0.0034263022     0.0064415535    -0.0125616724
    0.0088953420     0.0066879926    -0.0103372440
   -0.0101282689    -0.0131472871     0.0022505661
   -0.0025561628    -0.0031737195     0.0098262767
   -0.0014107715    -0.0031267924     0.0099174689
    0.0010964586     0.0143662879     0.0033788682
    0.0073186349    -0.0115147048    -0.0080195703
    0.0001054052     0.0079222532     0.0135000580
   -0.0080451294     0.0118761193     0.0009520300
    0.0034347507     0.0007629147    -0.0141055769
   -0.0008515756    -0.0048724375    -0.0135925553
    0.0089489213     0.0029917831     0.0111852651
   -0.0097140978     0.0069708314     0.0052101415
   -0.0014872837    -0.0060011673    -0.0133448694
    0.0047637378     0.0036834118    -0.0137439017
   -0.0088197446    -0.0105938012    -0.0060901804
    0.0091110425     0.0067218233     0.0097675207
   -0.0030685366     0.0086821782     0.0108023424
   -0.0115429404     0.0064643550    -0.0061173227
   -0.0017845293     0.0015428554    -0.0153022892
    0.0046501096     0.0121000848    -0.0084058873
    0.0149514499    -0.0016357722     0.0040614515
   -0.0098572122    -0.0047685777     0.0025074229
   -0.0105957842     0.0092590875    -0.0053141334
    0.0038380961     0.0005843913     0.0141098919
    0.0018452161     0.0002535041     0.0145627070
    0.0069516864     0.0097180322     0.0095260087
    0.0124942401     0.0021218148    -0.0069289682
   -0.0070068940     0.0074621516    -0.0122886056
   -0.0082997877    -0.0040186842    -0.0110757747
    0.0059338210    -0.0153001114     0.0008437909
    0.0151011345     0.0013591523     0.0015483668
    0.0052759858    -0.0145303829    -0.0041878815
   -0.0016781832    -0.0026330471    -0.0136220115
   -0.0106443634    -0.0093622195    -0.0031921029
    0.0037790309     0.0126086057     0.0094209371
    0.0151759905    -0.0009390966     0.0030105453
   -0.0122117335     0.0005177919    -0.0018278407
   -0.0008448006    -0.0163373705     0.0020828023
    0.0019071849    -0.0153358389     0.0037236280
