 -0.51063526 0.97986275 2.661777
 6.2242293 -0.42905772 1.0535707
 3.8755884 2.317619 2.9127426
 -2.5857115 -1.6621802 -2.7958405
 -1.591752 -2.7001138 -2.4850438
 -1.3758073 -2.4308887 -2.7963834
 -2.328509 1.6493831 2.6116738
 4.840397 -2.7954438 0.6814064
 -2.0043263 1.5006007 2.8499765
 -0.45230323 -4.293838 -0.80699706
 -0.5769352 -4.2477865 -0.60657334
 4.686423 -2.6466613 1.138266
 0.14753066 2.2368765 -3.029747
 0.05842019 2.0420425 -2.985715
 4.366346 3.076353 -1.2255353
 -1.6490936 1.8484666 -2.5507674
 -1.9746994 2.0851026 2.0283449
 4.7354817 1.861298 -2.1043146
 4.432296 1.5920728 -2.2816172
 6.2535424 -0.57784003 0.5594277
 -4.53821 -1.0771846 -0.66346556
 0.36922508 3.4519317 -2.707203
 -2.5138524 1.671345 -2.1837983
 3.4554052 2.7504492 -1.7457023
 3.7685146 2.5124528 2.799164
 2.8476346 1.4745194 3.1166124
 4.044494 2.6583457 -1.8866501
 1.1582439 2.534441 -2.989311
 -1.1898552 -2.671774 -2.516358
 -1.1677608 -2.6146908 2.525853
 -4.8178635 -0.5210222 -0.40187284
 -4.765665 -0.010911487 -0.4187345
 4.612516 -3.1673994 -0.40429485
 2.508664 3.9749022 1.2604719
 5.099544 2.399748 -1.5297598
 6.1095486 -0.74433446 1.0792035
 3.8737946 -3.8156652 0.3449849
 -0.3623172 -4.3682294 -0.6485247
 -0.36289543 3.3492012 -2.480754
 4.3108015 -3.5747795 0.2664981
 5.811624 -0.91082895 1.5064182
 -0.645167 -4.1733956 -0.77545154
 4.669023 -2.8414953 1.0207459
 -1.9200963 -3.3833992 1.4131184
 0.50612783 -4.5701485 -0.6358957
 6.2834816 -0.3086149 0.9077842
 -4.465592 0.13787076 -0.8147126
 -1.7317032 1.9689095 -2.4125826
 -0.06924659 3.3031492 -2.6813772
 -0.46922892 -4.322178 -0.46176225
 -0.8618562 2.721663 2.158826
 -1.3787665 3.4088957 1.1908946
 -2.027256 -2.9476798 2.3585823
 -1.780159 0.9160989 3.194114
 -4.9708157 -0.62375283 0.50198483
 -1.5422474 2.0433006 -2.3782666
 2.4237485 4.215788 0.90364426
 -0.7930819 2.5268292 2.239032
 2.768373 2.374298 2.7546186
 -0.7718644 -2.9122555 1.8380111
 6.1396656 -0.7266223 0.08936219
 -0.21765612 -4.4426208 -0.5179905
 0.09758733 -4.4319935 -1.0760243
 -4.8361034 -0.7158561 -0.3039956
 5.6574574 -1.3004969 1.225014
 2.6651323 4.0209537 1.0232474
 0.7079034 3.4058805 -2.751802
 -4.9476957 -0.6698045 0.0909343
 -0.10048907 -4.0423255 -1.6457665
 -1.4073181 -2.9409993 -2.058914
 4.886244 2.715025 -1.4019476
 -0.017273016 3.6184263 -2.45077
 -1.5438249 -2.4659085 2.7508373
