    0.0000527116     0.0009969377     0.0140071979
    0.0181198073    -0.0027712149     0.0049874132
    0.0061065498     0.0086070049     0.0152246135
   -0.0107860531    -0.0046151729    -0.0127580761
   -0.0057804939    -0.0119538031    -0.0123139481
   -0.0036620161    -0.0097686806    -0.0145259008
   -0.0082413165     0.0064395578     0.0102551108
    0.0165992894    -0.0121244768     0.0052343990
   -0.0064338033     0.0056512082     0.0121285051
   -0.0079428380    -0.0190527487    -0.0036253362
   -0.0090655202    -0.0187620196    -0.0015265513
    0.0144742132    -0.0110371954     0.0101475542
   -0.0026983394     0.0041615652    -0.0173143462
   -0.0030207924     0.0031395525    -0.0173543895
    0.0084724552     0.0142949498    -0.0072744982
   -0.0078267649     0.0084893351    -0.0136863671
   -0.0092153947     0.0088929247     0.0091272005
    0.0104061421     0.0048252441    -0.0139308308
    0.0085035772     0.0028862504    -0.0153136342
    0.0186995817    -0.0037584294     0.0007152395
   -0.0130505240    -0.0045476819    -0.0044514033
   -0.0018719183     0.0120213863    -0.0133146481
   -0.0120751359     0.0079625861    -0.0100124243
    0.0036155215     0.0122433808    -0.0123020712
    0.0055324480     0.0101931772     0.0145465529
   -0.0009197715     0.0021055300     0.0175993480
    0.0063944522     0.0113326669    -0.0128476850
    0.0035136305     0.0055935193    -0.0161235546
   -0.0033481620    -0.0114883611    -0.0135833834
   -0.0002178899    -0.0069659591     0.0116058592
   -0.0145882566    -0.0011402384    -0.0034005810
   -0.0144077467     0.0021984476    -0.0034713768
    0.0142610126    -0.0135913502    -0.0061495118
    0.0047411154     0.0161174207     0.0080413241
    0.0128079637     0.0089581839    -0.0094139037
    0.0177801636    -0.0050235429     0.0054450479
    0.0080414733    -0.0185886083     0.0021187742
   -0.0072205257    -0.0195587390    -0.0020113713
   -0.0068437896     0.0118333744    -0.0115836076
    0.0118546765    -0.0171866652     0.0010735797
    0.0154792547    -0.0061067456     0.0094326927
   -0.0095905195    -0.0182768566    -0.0032422172
    0.0145478342    -0.0121829391     0.0088888930
   -0.0057155624    -0.0122978862     0.0056903752
    0.0001209180    -0.0202795847    -0.0021140713
    0.0184399047    -0.0019245316     0.0036644906
   -0.0133047515     0.0030251359    -0.0055586130
   -0.0085577538     0.0095751001    -0.0126613464
   -0.0048863890     0.0113398604    -0.0132778411
   -0.0081504236    -0.0192017332    -0.0000635098
   -0.0062550109     0.0087855683     0.0139565805
   -0.0103018610     0.0131737327     0.0062631471
